Name	ScopeWizard	
File	C:\Users\ysmandza\Documents\lcls\lcsl-motion-test-incremental-encoder\data\Scope Project6.csv	
Starttime of export	133907160119130000	Friday, May 2, 2025	20:20:11.913
Endtime of export	133907161699530000	Friday, May 2, 2025	20:22:49.953


Name	fPosition	Name	fPosDiff	Name	nRawEncoderDINT	Name	bPositionHolding
89420	-10000	89420	-126	89420	-10126	89420	0
89430	-10000	89430	-125	89430	-10125	89430	0
89440	-10000	89440	-127	89440	-10127	89440	0
89450	-10000	89450	-127	89450	-10127	89450	0
89460	-10000	89460	-129	89460	-10129	89460	0
89470	-10000	89470	-126	89470	-10126	89470	0
89480	-10000	89480	-127	89480	-10127	89480	0
89490	-10000	89490	-129	89490	-10129	89490	0
89500	-10000	89500	-127	89500	-10127	89500	0
89510	-10000	89510	-124	89510	-10124	89510	0
89520	-10000	89520	-126	89520	-10126	89520	0
89530	-10000	89530	-126	89530	-10126	89530	0
89540	-10000	89540	-125	89540	-10125	89540	0
89550	-10000	89550	-127	89550	-10127	89550	0
89560	-10000	89560	-126	89560	-10126	89560	0
89570	-10000	89570	-127	89570	-10127	89570	0
89580	-10000	89580	-125	89580	-10125	89580	0
89590	-10000	89590	-125	89590	-10125	89590	0
89600	-10000	89600	-123	89600	-10123	89600	0
89610	-10000	89610	-126	89610	-10126	89610	0
89620	-10000	89620	-125	89620	-10125	89620	0
89630	-10000	89630	-125	89630	-10125	89630	0
89640	-10000	89640	-125	89640	-10125	89640	0
89650	-10000	89650	-125	89650	-10125	89650	0
89660	-10000	89660	-126	89660	-10126	89660	0
89670	-10000	89670	-127	89670	-10127	89670	0
89680	-10000	89680	-126	89680	-10126	89680	0
89690	-10000	89690	-125	89690	-10125	89690	0
89700	-10000	89700	-127	89700	-10127	89700	0
89710	-10000	89710	-127	89710	-10127	89710	0
89720	-10000	89720	-127	89720	-10127	89720	0
89730	-10000	89730	-126	89730	-10126	89730	0
89740	-10000	89740	-125	89740	-10125	89740	0
89750	-10000	89750	-126	89750	-10126	89750	0
89760	-10000	89760	-124	89760	-10124	89760	0
89770	-10000	89770	-125	89770	-10125	89770	0
89780	-10000	89780	-126	89780	-10126	89780	0
89790	-10000	89790	-125	89790	-10125	89790	0
89800	-10000	89800	-126	89800	-10126	89800	0
89810	-10000	89810	-126	89810	-10126	89810	0
89820	-10000	89820	-125	89820	-10125	89820	0
89830	-10000	89830	-126	89830	-10126	89830	0
89840	-10000	89840	-126	89840	-10126	89840	0
89850	-10000	89850	-123	89850	-10123	89850	0
89860	-10000	89860	-124	89860	-10124	89860	0
89870	-10000	89870	-124	89870	-10124	89870	0
89880	-10000	89880	-125	89880	-10125	89880	0
89890	-10000	89890	-124	89890	-10124	89890	0
89900	-10000	89900	-126	89900	-10126	89900	0
89910	-10000	89910	-125	89910	-10125	89910	0
89920	-10000	89920	-126	89920	-10126	89920	0
89930	-10000	89930	-125	89930	-10125	89930	0
89940	-10000	89940	-124	89940	-10124	89940	0
89950	-10000	89950	-126	89950	-10126	89950	0
89960	-10000	89960	-125	89960	-10125	89960	0
89970	-10000	89970	-127	89970	-10127	89970	0
89980	-10000	89980	-126	89980	-10126	89980	0
89990	-10000	89990	-126	89990	-10126	89990	0
90000	-10000	90000	-125	90000	-10125	90000	0
90010	-10000	90010	-125	90010	-10125	90010	0
90020	-10000	90020	-125	90020	-10125	90020	0
90030	-10000	90030	-127	90030	-10127	90030	0
90040	-10000	90040	-125	90040	-10125	90040	0
90050	-10000	90050	-126	90050	-10126	90050	0
90060	-10000	90060	-125	90060	-10125	90060	0
90070	-10000	90070	-125	90070	-10125	90070	0
90080	-10000	90080	-125	90080	-10125	90080	0
90090	-10000	90090	-124	90090	-10124	90090	0
90100	-10000	90100	-125	90100	-10125	90100	0
90110	-10000	90110	-125	90110	-10125	90110	0
90120	-10000	90120	-124	90120	-10124	90120	0
90130	-10000	90130	-125	90130	-10125	90130	0
90140	-10000	90140	-126	90140	-10126	90140	0
90150	-10000	90150	-124	90150	-10124	90150	0
90160	-10000	90160	-126	90160	-10126	90160	0
90170	-10000	90170	-124	90170	-10124	90170	0
90180	-10000	90180	-126	90180	-10126	90180	0
90190	-10000	90190	-126	90190	-10126	90190	0
90200	-10000	90200	-126	90200	-10126	90200	0
90210	-10000	90210	-125	90210	-10125	90210	0
90220	-10000	90220	-126	90220	-10126	90220	0
90230	-10000	90230	-125	90230	-10125	90230	0
90240	-10000	90240	-126	90240	-10126	90240	0
90250	-10000	90250	-127	90250	-10127	90250	0
90260	-10000	90260	-128	90260	-10128	90260	0
90270	-10000	90270	-125	90270	-10125	90270	0
90280	-10000	90280	-126	90280	-10126	90280	0
90290	-10000	90290	-126	90290	-10126	90290	0
90300	-10000	90300	-126	90300	-10126	90300	0
90310	-10000	90310	-126	90310	-10126	90310	0
90320	-10000	90320	-126	90320	-10126	90320	0
90330	-10000	90330	-127	90330	-10127	90330	0
90340	-10000	90340	-126	90340	-10126	90340	0
90350	-10000	90350	-124	90350	-10124	90350	0
90360	-10000	90360	-125	90360	-10125	90360	0
90370	-10000	90370	-127	90370	-10127	90370	0
90380	-10000	90380	-124	90380	-10124	90380	0
90390	-10000	90390	-127	90390	-10127	90390	0
90400	-10000	90400	-125	90400	-10125	90400	0
90410	-10000	90410	-128	90410	-10128	90410	0
90420	-10000	90420	-124	90420	-10124	90420	0
90430	-10000	90430	-126	90430	-10126	90430	0
90440	-10000	90440	-125	90440	-10125	90440	0
90450	-10000	90450	-126	90450	-10126	90450	0
90460	-10000	90460	-124	90460	-10124	90460	0
90470	-10000	90470	-125	90470	-10125	90470	0
90480	-10000	90480	-125	90480	-10125	90480	0
90490	-10000	90490	-125	90490	-10125	90490	0
90500	-10000	90500	-126	90500	-10126	90500	0
90510	-10000	90510	-125	90510	-10125	90510	0
90520	-10000	90520	-127	90520	-10127	90520	0
90530	-10000	90530	-126	90530	-10126	90530	0
90540	-10000	90540	-126	90540	-10126	90540	0
90550	-10000	90550	-126	90550	-10126	90550	0
90560	-10000	90560	-125	90560	-10125	90560	0
90570	-10000	90570	-125	90570	-10125	90570	0
90580	-10000	90580	-124	90580	-10124	90580	0
90590	-10000	90590	-125	90590	-10125	90590	0
90600	-10000	90600	-125	90600	-10125	90600	0
90610	-10000	90610	-126	90610	-10126	90610	0
90620	-10000	90620	-126	90620	-10126	90620	0
90630	-10000	90630	-126	90630	-10126	90630	0
90640	-10000	90640	-125	90640	-10125	90640	0
90650	-10000	90650	-125	90650	-10125	90650	0
90660	-10000	90660	-125	90660	-10125	90660	0
90670	-10000	90670	-124	90670	-10124	90670	0
90680	-10000	90680	-124	90680	-10124	90680	0
90690	-10000	90690	-126	90690	-10126	90690	0
90700	-10000	90700	-124	90700	-10124	90700	0
90710	-10000	90710	-125	90710	-10125	90710	0
90720	-10000	90720	-125	90720	-10125	90720	0
90730	-10000	90730	-126	90730	-10126	90730	0
90740	-10000	90740	-125	90740	-10125	90740	0
90750	-10000	90750	-125	90750	-10125	90750	0
90760	-10000	90760	-126	90760	-10126	90760	0
90770	-10000	90770	-125	90770	-10125	90770	0
90780	-10000	90780	-127	90780	-10127	90780	0
90790	-10000	90790	-127	90790	-10127	90790	0
90800	-10000	90800	-126	90800	-10126	90800	0
90810	-10000	90810	-126	90810	-10126	90810	0
90820	-10000	90820	-126	90820	-10126	90820	0
90830	-10000	90830	-125	90830	-10125	90830	0
90840	-10000	90840	-127	90840	-10127	90840	0
90850	-10000	90850	-126	90850	-10126	90850	0
90860	-10000	90860	-126	90860	-10126	90860	0
90870	-10000	90870	-126	90870	-10126	90870	0
90880	-10000	90880	-125	90880	-10125	90880	0
90890	-10000	90890	-126	90890	-10126	90890	0
90900	-10000	90900	-125	90900	-10125	90900	0
90910	-10000	90910	-126	90910	-10126	90910	0
90920	-10000	90920	-126	90920	-10126	90920	0
90930	-10000	90930	-126	90930	-10126	90930	0
90940	-10000	90940	-126	90940	-10126	90940	0
90950	-10000	90950	-125	90950	-10125	90950	0
90960	-10000	90960	-127	90960	-10127	90960	0
90970	-10000	90970	-124	90970	-10124	90970	0
90980	-10000	90980	-125	90980	-10125	90980	0
90990	-10000	90990	-125	90990	-10125	90990	0
91000	-10000	91000	-124	91000	-10124	91000	0
91010	-10000	91010	-126	91010	-10126	91010	0
91020	-10000	91020	-123	91020	-10123	91020	0
91030	-10000	91030	-125	91030	-10125	91030	0
91040	-10000	91040	-125	91040	-10125	91040	0
91050	-10000	91050	-126	91050	-10126	91050	0
91060	-10000	91060	-124	91060	-10124	91060	0
91070	-10000	91070	-125	91070	-10125	91070	0
91080	-10000	91080	-126	91080	-10126	91080	0
91090	-10000	91090	-126	91090	-10126	91090	0
91100	-10000	91100	-124	91100	-10124	91100	0
91110	-10000	91110	-124	91110	-10124	91110	0
91120	-10000	91120	-126	91120	-10126	91120	0
91130	-10000	91130	-125	91130	-10125	91130	0
91140	-10000	91140	-125	91140	-10125	91140	0
91150	-10000	91150	-126	91150	-10126	91150	0
91160	-10000	91160	-126	91160	-10126	91160	0
91170	-10000	91170	-128	91170	-10128	91170	0
91180	-10000	91180	-125	91180	-10125	91180	0
91190	-10000	91190	-124	91190	-10124	91190	0
91200	-10000	91200	-124	91200	-10124	91200	0
91210	-10000	91210	-124	91210	-10124	91210	0
91220	-10000	91220	-124	91220	-10124	91220	0
91230	-10000	91230	-126	91230	-10126	91230	0
91240	-10000	91240	-125	91240	-10125	91240	0
91250	-10000	91250	-125	91250	-10125	91250	0
91260	-10000	91260	-124	91260	-10124	91260	0
91270	-10000	91270	-124	91270	-10124	91270	0
91280	-10000	91280	-124	91280	-10124	91280	0
91290	-10000	91290	-125	91290	-10125	91290	0
91300	-10000	91300	-124	91300	-10124	91300	0
91310	-10000	91310	-124	91310	-10124	91310	0
91320	-10000	91320	-125	91320	-10125	91320	0
91330	-10000	91330	-124	91330	-10124	91330	0
91340	-10000	91340	-125	91340	-10125	91340	0
91350	-10000	91350	-125	91350	-10125	91350	0
91360	-10000	91360	-126	91360	-10126	91360	0
91370	-10000	91370	-127	91370	-10127	91370	0
91380	-10000	91380	-126	91380	-10126	91380	0
91390	-10000	91390	-126	91390	-10126	91390	0
91400	-10000	91400	-127	91400	-10127	91400	0
91410	-10000	91410	-125	91410	-10125	91410	0
91420	-10000	91420	-124	91420	-10124	91420	0
91430	-10000	91430	-126	91430	-10126	91430	0
91440	-10000	91440	-124	91440	-10124	91440	0
91450	-10000	91450	-126	91450	-10126	91450	0
91460	-10000	91460	-125	91460	-10125	91460	0
91470	-10000	91470	-126	91470	-10126	91470	0
91480	-10000	91480	-124	91480	-10124	91480	0
91490	-10000	91490	-126	91490	-10126	91490	0
91500	-10000	91500	-124	91500	-10124	91500	0
91510	-10000	91510	-127	91510	-10127	91510	0
91520	-10000	91520	-126	91520	-10126	91520	0
91530	-10000	91530	-125	91530	-10125	91530	0
91540	-10000	91540	-125	91540	-10125	91540	0
91550	-10000	91550	-126	91550	-10126	91550	0
91560	-10000	91560	-127	91560	-10127	91560	0
91570	-10000	91570	-125	91570	-10125	91570	0
91580	-10000	91580	-126	91580	-10126	91580	0
91590	-10000	91590	-125	91590	-10125	91590	0
91600	-10000	91600	-125	91600	-10125	91600	0
91610	-10000	91610	-123	91610	-10123	91610	0
91620	-10000	91620	-124	91620	-10124	91620	0
91630	-10000	91630	-124	91630	-10124	91630	0
91640	-10000	91640	-124	91640	-10124	91640	0
91650	-10000	91650	-124	91650	-10124	91650	0
91660	-10000	91660	-126	91660	-10126	91660	0
91670	-10000	91670	-126	91670	-10126	91670	0
91680	-10000	91680	-124	91680	-10124	91680	0
91690	-10000	91690	-126	91690	-10126	91690	0
91700	-10000	91700	-127	91700	-10127	91700	0
91710	-10000	91710	-125	91710	-10125	91710	0
91720	-10000	91720	-123	91720	-10123	91720	0
91730	-10000	91730	-125	91730	-10125	91730	0
91740	-10000	91740	-125	91740	-10125	91740	0
91750	-10000	91750	-126	91750	-10126	91750	0
91760	-10000	91760	-126	91760	-10126	91760	0
91770	-10000	91770	-124	91770	-10124	91770	0
91780	-10000	91780	-126	91780	-10126	91780	0
91790	-10000	91790	-124	91790	-10124	91790	0
91800	-10000	91800	-127	91800	-10127	91800	0
91810	-10000	91810	-127	91810	-10127	91810	0
91820	-10000	91820	-126	91820	-10126	91820	0
91830	-10000	91830	-125	91830	-10125	91830	0
91840	-10000	91840	-125	91840	-10125	91840	0
91850	-10000	91850	-125	91850	-10125	91850	0
91860	-10000	91860	-124	91860	-10124	91860	0
91870	-10000	91870	-125	91870	-10125	91870	0
91880	-10000	91880	-126	91880	-10126	91880	0
91890	-10000	91890	-125	91890	-10125	91890	0
91900	-10000	91900	-126	91900	-10126	91900	0
91910	-10000	91910	-124	91910	-10124	91910	0
91920	-10000	91920	-125	91920	-10125	91920	0
91930	-10000	91930	-126	91930	-10126	91930	0
91940	-10000	91940	-126	91940	-10126	91940	0
91950	-10000	91950	-126	91950	-10126	91950	0
91960	-10000	91960	-124	91960	-10124	91960	0
91970	-10000	91970	-127	91970	-10127	91970	0
91980	-10000	91980	-126	91980	-10126	91980	0
91990	-10000	91990	-125	91990	-10125	91990	0
92000	-10000	92000	-127	92000	-10127	92000	0
92010	-10000	92010	-125	92010	-10125	92010	0
92020	-10000	92020	-125	92020	-10125	92020	0
92030	-10000	92030	-126	92030	-10126	92030	0
92040	-10000	92040	-124	92040	-10124	92040	0
92050	-10000	92050	-126	92050	-10126	92050	0
92060	-10000	92060	-127	92060	-10127	92060	0
92070	-10000	92070	-125	92070	-10125	92070	0
92080	-10000	92080	-125	92080	-10125	92080	0
92090	-10000	92090	-125	92090	-10125	92090	0
92100	-10000	92100	-126	92100	-10126	92100	0
92110	-10000	92110	-124	92110	-10124	92110	0
92120	-10000	92120	-125	92120	-10125	92120	0
92130	-10000	92130	-125	92130	-10125	92130	0
92140	-10000	92140	-125	92140	-10125	92140	0
92150	-10000	92150	-123	92150	-10123	92150	0
92160	-10000	92160	-125	92160	-10125	92160	0
92170	-10000	92170	-126	92170	-10126	92170	0
92180	-10000	92180	-125	92180	-10125	92180	0
92190	-10000	92190	-125	92190	-10125	92190	0
92200	-10000	92200	-125	92200	-10125	92200	0
92210	-10000	92210	-125	92210	-10125	92210	0
92220	-10000	92220	-127	92220	-10127	92220	0
92230	-10000	92230	-124	92230	-10124	92230	0
92240	-10000	92240	-126	92240	-10126	92240	0
92250	-10000	92250	-123	92250	-10123	92250	0
92260	-10000	92260	-126	92260	-10126	92260	0
92270	-10000	92270	-126	92270	-10126	92270	0
92280	-10000	92280	-125	92280	-10125	92280	0
92290	-10000	92290	-126	92290	-10126	92290	0
92300	-10000	92300	-126	92300	-10126	92300	0
92310	-10000	92310	-126	92310	-10126	92310	0
92320	-10000	92320	-126	92320	-10126	92320	0
92330	-10000	92330	-126	92330	-10126	92330	0
92340	-10000	92340	-126	92340	-10126	92340	0
92350	-10000	92350	-127	92350	-10127	92350	0
92360	-10000	92360	-126	92360	-10126	92360	0
92370	-10000	92370	-126	92370	-10126	92370	0
92380	-10000	92380	-126	92380	-10126	92380	0
92390	-10000	92390	-123	92390	-10123	92390	0
92400	-10000	92400	-126	92400	-10126	92400	0
92410	-10000	92410	-125	92410	-10125	92410	0
92420	-10000	92420	-125	92420	-10125	92420	0
92430	-10000	92430	-127	92430	-10127	92430	0
92440	-10000	92440	-125	92440	-10125	92440	0
92450	-10000	92450	-126	92450	-10126	92450	0
92460	-10000	92460	-125	92460	-10125	92460	0
92470	-10000	92470	-126	92470	-10126	92470	0
92480	-10000	92480	-126	92480	-10126	92480	0
92490	-10000	92490	-125	92490	-10125	92490	0
92500	-10000	92500	-126	92500	-10126	92500	0
92510	-10000	92510	-126	92510	-10126	92510	0
92520	-10000	92520	-125	92520	-10125	92520	0
92530	-10000	92530	-125	92530	-10125	92530	0
92540	-10000	92540	-127	92540	-10127	92540	0
92550	-10000	92550	-126	92550	-10126	92550	0
92560	-10000	92560	-123	92560	-10123	92560	0
92570	-10000	92570	-126	92570	-10126	92570	0
92580	-10000	92580	-125	92580	-10125	92580	0
92590	-10000	92590	-126	92590	-10126	92590	0
92600	-10000	92600	-126	92600	-10126	92600	0
92610	-10000	92610	-126	92610	-10126	92610	0
92620	-10000	92620	-127	92620	-10127	92620	0
92630	-10000	92630	-125	92630	-10125	92630	0
92640	-10000	92640	-127	92640	-10127	92640	0
92650	-10000	92650	-126	92650	-10126	92650	0
92660	-10000	92660	-127	92660	-10127	92660	0
92670	-10000	92670	-125	92670	-10125	92670	0
92680	-10000	92680	-125	92680	-10125	92680	0
92690	-10000	92690	-124	92690	-10124	92690	0
92700	-10000	92700	-125	92700	-10125	92700	0
92710	-10000	92710	-125	92710	-10125	92710	0
92720	-10000	92720	-125	92720	-10125	92720	0
92730	-10000	92730	-125	92730	-10125	92730	0
92740	-10000	92740	-126	92740	-10126	92740	0
92750	-10000	92750	-127	92750	-10127	92750	0
92760	-10000	92760	-126	92760	-10126	92760	0
92770	-10000	92770	-124	92770	-10124	92770	0
92780	-10000	92780	-125	92780	-10125	92780	0
92790	-10000	92790	-126	92790	-10126	92790	0
92800	-10000	92800	-126	92800	-10126	92800	0
92810	-10000	92810	-124	92810	-10124	92810	0
92820	-10000	92820	-126	92820	-10126	92820	0
92830	-10000	92830	-127	92830	-10127	92830	0
92840	-10000	92840	-125	92840	-10125	92840	0
92850	-10000	92850	-126	92850	-10126	92850	0
92860	-10000	92860	-126	92860	-10126	92860	0
92870	-10000	92870	-126	92870	-10126	92870	0
92880	-10000	92880	-124	92880	-10124	92880	0
92890	-10000	92890	-127	92890	-10127	92890	0
92900	-10000	92900	-124	92900	-10124	92900	0
92910	-10000	92910	-125	92910	-10125	92910	0
92920	-10000	92920	-125	92920	-10125	92920	0
92930	-10000	92930	-126	92930	-10126	92930	0
92940	-10000	92940	-125	92940	-10125	92940	0
92950	-10000	92950	-124	92950	-10124	92950	0
92960	-10000	92960	-126	92960	-10126	92960	0
92970	-10000	92970	-126	92970	-10126	92970	0
92980	-10000	92980	-127	92980	-10127	92980	0
92990	-10000	92990	-125	92990	-10125	92990	0
93000	-10000	93000	-126	93000	-10126	93000	0
93010	-10000	93010	-126	93010	-10126	93010	0
93020	-10000	93020	-124	93020	-10124	93020	0
93030	-10000	93030	-125	93030	-10125	93030	0
93040	-10000	93040	-125	93040	-10125	93040	0
93050	-10000	93050	-125	93050	-10125	93050	0
93060	-10000	93060	-127	93060	-10127	93060	0
93070	-10000	93070	-127	93070	-10127	93070	0
93080	-10000	93080	-126	93080	-10126	93080	0
93090	-10000	93090	-125	93090	-10125	93090	0
93100	-10000	93100	-127	93100	-10127	93100	0
93110	-10000	93110	-126	93110	-10126	93110	0
93120	-10000	93120	-124	93120	-10124	93120	0
93130	-10000	93130	-125	93130	-10125	93130	0
93140	-10000	93140	-127	93140	-10127	93140	0
93150	-10000	93150	-126	93150	-10126	93150	0
93160	-10000	93160	-124	93160	-10124	93160	0
93170	-10000	93170	-125	93170	-10125	93170	0
93180	-10000	93180	-125	93180	-10125	93180	0
93190	-10000	93190	-127	93190	-10127	93190	0
93200	-10000	93200	-126	93200	-10126	93200	0
93210	-10000	93210	-124	93210	-10124	93210	0
93220	-10000	93220	-127	93220	-10127	93220	0
93230	-10000	93230	-127	93230	-10127	93230	0
93240	-10000	93240	-128	93240	-10128	93240	0
93250	-10000	93250	-127	93250	-10127	93250	0
93260	-10000	93260	-128	93260	-10128	93260	0
93270	-10000	93270	-124	93270	-10124	93270	0
93280	-10000	93280	-127	93280	-10127	93280	0
93290	-10000	93290	-125	93290	-10125	93290	0
93300	-10000	93300	-127	93300	-10127	93300	0
93310	-10000	93310	-126	93310	-10126	93310	0
93320	-10000	93320	-124	93320	-10124	93320	0
93330	-10000	93330	-125	93330	-10125	93330	0
93340	-10000	93340	-126	93340	-10126	93340	0
93350	-10000	93350	-124	93350	-10124	93350	0
93360	-10000	93360	-125	93360	-10125	93360	0
93370	-10000	93370	-125	93370	-10125	93370	0
93380	-10000	93380	-125	93380	-10125	93380	0
93390	-10000	93390	-124	93390	-10124	93390	0
93400	-10000	93400	-125	93400	-10125	93400	0
93410	-10000	93410	-124	93410	-10124	93410	0
93420	-10000	93420	-124	93420	-10124	93420	0
93430	-10000	93430	-124	93430	-10124	93430	0
93440	-10000	93440	-125	93440	-10125	93440	0
93450	-10000	93450	-125	93450	-10125	93450	0
93460	-10000	93460	-126	93460	-10126	93460	0
93470	-10000	93470	-127	93470	-10127	93470	0
93480	-10000	93480	-125	93480	-10125	93480	0
93490	-10000	93490	-129	93490	-10129	93490	0
93500	-10000	93500	-126	93500	-10126	93500	0
93510	-10000	93510	-127	93510	-10127	93510	0
93520	-10000	93520	-126	93520	-10126	93520	0
93530	-10000	93530	-124	93530	-10124	93530	0
93540	-10000	93540	-123	93540	-10123	93540	0
93550	-10000	93550	-126	93550	-10126	93550	0
93560	-10000	93560	-125	93560	-10125	93560	0
93570	-10000	93570	-126	93570	-10126	93570	0
93580	-10000	93580	-125	93580	-10125	93580	0
93590	-10000	93590	-124	93590	-10124	93590	0
93600	-10000	93600	-126	93600	-10126	93600	0
93610	-10000	93610	-124	93610	-10124	93610	0
93620	-10000	93620	-125	93620	-10125	93620	0
93630	-10000	93630	-125	93630	-10125	93630	0
93640	-10000	93640	-126	93640	-10126	93640	0
93650	-10000	93650	-125	93650	-10125	93650	0
93660	-10000	93660	-126	93660	-10126	93660	0
93670	-10000	93670	-127	93670	-10127	93670	0
93680	-10000	93680	-123	93680	-10123	93680	0
93690	-10000	93690	-125	93690	-10125	93690	0
93700	-10000	93700	-126	93700	-10126	93700	0
93710	-10000	93710	-126	93710	-10126	93710	0
93720	-10000	93720	-126	93720	-10126	93720	0
93730	-10000	93730	-126	93730	-10126	93730	0
93740	-10000	93740	-122	93740	-10122	93740	0
93750	-10000	93750	-125	93750	-10125	93750	0
93760	-10000	93760	-125	93760	-10125	93760	0
93770	-10000	93770	-125	93770	-10125	93770	0
93780	-10000	93780	-125	93780	-10125	93780	0
93790	-10000	93790	-125	93790	-10125	93790	0
93800	-10000	93800	-127	93800	-10127	93800	0
93810	-10000	93810	-126	93810	-10126	93810	0
93820	-10000	93820	-125	93820	-10125	93820	0
93830	-10000	93830	-125	93830	-10125	93830	0
93840	-10000	93840	-127	93840	-10127	93840	0
93850	-10000	93850	-125	93850	-10125	93850	0
93860	-10000	93860	-125	93860	-10125	93860	0
93870	-10000	93870	-127	93870	-10127	93870	0
93880	-10000	93880	-123	93880	-10123	93880	0
93890	-10000	93890	-125	93890	-10125	93890	0
93900	-10000	93900	-125	93900	-10125	93900	0
93910	-10000	93910	-123	93910	-10123	93910	0
93920	-10000	93920	-126	93920	-10126	93920	0
93930	-10000	93930	-126	93930	-10126	93930	0
93940	-10000	93940	-124	93940	-10124	93940	0
93950	-10000	93950	-126	93950	-10126	93950	0
93960	-10000	93960	-125	93960	-10125	93960	0
93970	-10000	93970	-125	93970	-10125	93970	0
93980	-10000	93980	-124	93980	-10124	93980	0
93990	-10000	93990	-126	93990	-10126	93990	0
94000	-10000	94000	-123	94000	-10123	94000	0
94010	-10000	94010	-126	94010	-10126	94010	0
94020	-10000	94020	-126	94020	-10126	94020	0
94030	-10000	94030	-126	94030	-10126	94030	0
94040	-10000	94040	-127	94040	-10127	94040	0
94050	-10000	94050	-126	94050	-10126	94050	0
94060	-10000	94060	-126	94060	-10126	94060	0
94070	-10000	94070	-128	94070	-10128	94070	0
94080	-10000	94080	-126	94080	-10126	94080	0
94090	-10000	94090	-126	94090	-10126	94090	0
94100	-10000	94100	-126	94100	-10126	94100	0
94110	-10000	94110	-126	94110	-10126	94110	0
94120	-10000	94120	-127	94120	-10127	94120	0
94130	-10000	94130	-125	94130	-10125	94130	0
94140	-10000	94140	-125	94140	-10125	94140	0
94150	-10000	94150	-126	94150	-10126	94150	0
94160	-10000	94160	-126	94160	-10126	94160	0
94170	-10000	94170	-123	94170	-10123	94170	0
94180	-10000	94180	-124	94180	-10124	94180	0
94190	-10000	94190	-124	94190	-10124	94190	0
94200	-10000	94200	-126	94200	-10126	94200	0
94210	-10000	94210	-126	94210	-10126	94210	0
94220	-10000	94220	-126	94220	-10126	94220	0
94230	-10000	94230	-124	94230	-10124	94230	0
94240	-10000	94240	-123	94240	-10123	94240	0
94250	-10000	94250	-124	94250	-10124	94250	0
94260	-10000	94260	-127	94260	-10127	94260	0
94270	-10000	94270	-125	94270	-10125	94270	0
94280	-10000	94280	-125	94280	-10125	94280	0
94290	-10000	94290	-127	94290	-10127	94290	0
94300	-10000	94300	-125	94300	-10125	94300	0
94310	-10000	94310	-126	94310	-10126	94310	0
94320	-10000	94320	-126	94320	-10126	94320	0
94330	-10000	94330	-124	94330	-10124	94330	0
94340	-10000	94340	-124	94340	-10124	94340	0
94350	-10000	94350	-125	94350	-10125	94350	0
94360	-10000	94360	-125	94360	-10125	94360	0
94370	-10000	94370	-126	94370	-10126	94370	0
94380	-10000	94380	-126	94380	-10126	94380	0
94390	-10000	94390	-126	94390	-10126	94390	0
94400	-10000	94400	-125	94400	-10125	94400	0
94410	-10000	94410	-125	94410	-10125	94410	0
94420	-10000	94420	-124	94420	-10124	94420	0
94430	-10000	94430	-126	94430	-10126	94430	0
94440	-10000	94440	-123	94440	-10123	94440	0
94450	-10000	94450	-126	94450	-10126	94450	0
94460	-10000	94460	-123	94460	-10123	94460	0
94470	-10000	94470	-125	94470	-10125	94470	0
94480	-10000	94480	-127	94480	-10127	94480	0
94490	-10000	94490	-123	94490	-10123	94490	0
94500	-10000	94500	-125	94500	-10125	94500	0
94510	-10000	94510	-124	94510	-10124	94510	0
94520	-10000	94520	-124	94520	-10124	94520	0
94530	-10000	94530	-125	94530	-10125	94530	0
94540	-10000	94540	-124	94540	-10124	94540	0
94550	-10000	94550	-126	94550	-10126	94550	0
94560	-10000	94560	-125	94560	-10125	94560	0
94570	-10000	94570	-125	94570	-10125	94570	0
94580	-10000	94580	-127	94580	-10127	94580	0
94590	-10000	94590	-124	94590	-10124	94590	0
94600	-10000	94600	-125	94600	-10125	94600	0
94610	-10000	94610	-125	94610	-10125	94610	0
94620	-10000	94620	-125	94620	-10125	94620	0
94630	-10000	94630	-125	94630	-10125	94630	0
94640	-10000	94640	-126	94640	-10126	94640	0
94650	-10000	94650	-124	94650	-10124	94650	0
94660	-10000	94660	-123	94660	-10123	94660	0
94670	-10000	94670	-126	94670	-10126	94670	0
94680	-10000	94680	-125	94680	-10125	94680	0
94690	-10000	94690	-126	94690	-10126	94690	0
94700	-10000	94700	-127	94700	-10127	94700	0
94710	-10000	94710	-125	94710	-10125	94710	0
94720	-10000	94720	-125	94720	-10125	94720	0
94730	-10000	94730	-127	94730	-10127	94730	0
94740	-10000	94740	-126	94740	-10126	94740	0
94750	-10000	94750	-126	94750	-10126	94750	0
94760	-10000	94760	-127	94760	-10127	94760	0
94770	-10000	94770	-125	94770	-10125	94770	0
94780	-10000	94780	-127	94780	-10127	94780	0
94790	-10000	94790	-126	94790	-10126	94790	0
94800	-10000	94800	-126	94800	-10126	94800	0
94810	-10000	94810	-126	94810	-10126	94810	0
94820	-10000	94820	-123	94820	-10123	94820	0
94830	-10000	94830	-124	94830	-10124	94830	0
94840	-10000	94840	-123	94840	-10123	94840	0
94850	-10000	94850	-126	94850	-10126	94850	0
94860	-10000	94860	-125	94860	-10125	94860	0
94870	-10000	94870	-126	94870	-10126	94870	0
94880	-10000	94880	-124	94880	-10124	94880	0
94890	-10000	94890	-124	94890	-10124	94890	0
94900	-10000	94900	-125	94900	-10125	94900	0
94910	-10000	94910	-125	94910	-10125	94910	0
94920	-10000	94920	-125	94920	-10125	94920	0
94930	-10000	94930	-126	94930	-10126	94930	0
